;player_id;pretty_name;age;height_cm;weight_kg;foot;Nationality;club_name;club_contract_valid_until;release_clause_eur;position;Minutes played;Goals;Assists;Yellow cards;Red cards;SpG;PS%;Aearials Won;MotM;Rating;Tackles;Interceptions;Fouls commited;Clearances;Dribbled past;Blocks;Key Passes;Dribbles;Fouled;Dispossessed;Bad control;Crosses;Long balls;Through balls;Games;market_value_in_eur;missed_games;wiki_views;insta_followers;Play_in_CL;player_face_url;club_logo_url;club_flag_url;nation_logo_url;nation_flag_url;player_positions;overall;potential;wage_eur
0;3333;James Milner;35;175;70;Right;England;Liverpool;2022.0;7.11;Midfield;3737;2;7;15;0;0.51;84.71;0.77;0;6.58;1.15;0.59;0.85;0.58;0.84;0.11;0.65;0.32;0.52;0.39;0.55;0.41;1.55;0.04;41.5;2142092.11;13;1001885;3393244;1;https://cdn.sofifa.net/players/138/412/22_120.png;https://cdn.sofifa.net/teams/9/60.png;https://cdn.sofifa.net/flags/gb-eng.png;0;https://cdn.sofifa.net/flags/gb-eng.png;CM, LB, RB;79;79;76000.0
1;3455;Zlatan Ibrahimovic;39;195;95;Both;Sweden;AC Milan;2022.0;7.39;Attack;4433;33;12;8;1;3.58;71.98;3.92;15;7.34;0.21;0.24;1.38;1.03;0.35;0.15;1.25;0.53;0.9;0.66;1.53;0.13;0.65;0.08;49.3;4284184.22;38;5191266;52560914;1;https://cdn.sofifa.net/players/041/236/22_120.png;https://cdn.sofifa.net/teams/47/60.png;https://cdn.sofifa.net/flags/it.png;https://cdn.sofifa.net/teams/1363/60.png;https://cdn.sofifa.net/flags/se.png;ST;84;84;51000.0
2;4188;Ricardo Quaresma;37;175;68;Right;Portugal;Vitória de Guimarães;2022.0;6.85;Attack;4156;9;6;15;0;1.6;78.74;0.1;3;6.72;0.56;0.23;0.7;0.14;0.54;0;1.63;1.3;1.61;0.65;1.33;1.59;0.85;0.04;46.1;321313.8165;4;394162;3180645;1;https://cdn.sofifa.net/players/020/775/22_120.png;https://cdn.sofifa.net/teams/1887/60.png;https://cdn.sofifa.net/flags/pt.png;0;https://cdn.sofifa.net/flags/pt.png;RW, LW;77;77;10000.0
3;4311;Maarten Stekelenburg;38;197;92;Right;Netherlands;Ajax;2022.0;6.08;Goalkeeper;2160;0;0;0;0;0;74.54;0.1;1;6.73;0;0.14;0;0.43;0;0;0.05;0.04;0.05;0;0.05;0;5.78;0;24;589075.3302;37;373412;100043;0;https://cdn.sofifa.net/players/002/147/22_120.png;https://cdn.sofifa.net/teams/245/60.png;https://cdn.sofifa.net/flags/nl.png;0;https://cdn.sofifa.net/flags/nl.png;GK;76;76;8000.0
4;7093;Francesco Magnanelli;36;181;79;Right;Italy;U.S. Sassuolo Calcio;2022.0;6.28;Midfield;1983;0;0;8;0;0.33;88.15;0.81;0;6.45;0.95;0.92;0.82;0.76;0.98;0.26;0.51;0.23;1.31;0.14;0.57;0;2.75;0.02;22;428418.422;11;20965;0;0;https://cdn.sofifa.net/players/149/185/22_120.png;https://cdn.sofifa.net/teams/111974/60.png;https://cdn.sofifa.net/flags/it.png;0;https://cdn.sofifa.net/flags/it.png;CDM;75;75;19000.0
5;7161;Jonas Hofmann;28;176;73;Right;Germany;Borussia Mönchengladbach;2023.0;7.47;Attack;6011;22;17;4;0;1.3;81.87;0.23;5;7.01;1.27;0.68;0.69;0.36;1.69;0.07;2.05;0.66;0.75;0.72;1.28;1.67;2;0.03;66.8;17136736.88;17;97445;126129;1;https://cdn.sofifa.net/players/210/324/22_120.png;https://cdn.sofifa.net/teams/23/60.png;https://cdn.sofifa.net/flags/de.png;https://cdn.sofifa.net/teams/1337/60.png;https://cdn.sofifa.net/flags/de.png;CM, RM, LM;79;79;35000.0
6;7825;Pepe Reina;38;188;92;Right;Spain;Lazio;2022.0;6.43;Goalkeeper;5761;0;1;6;1;0;77.51;0.27;1;6.45;0;0.03;0.05;0.62;0.07;0;0.04;0;0.09;0;0.02;0;7.18;0;64;856836.844;0;366380;448286;1;https://cdn.sofifa.net/players/024/630/22_120.png;https://cdn.sofifa.net/teams/46/60.png;https://cdn.sofifa.net/flags/it.png;0;https://cdn.sofifa.net/flags/es.png;GK;78;78;27000.0
7;8198;Cristiano Ronaldo;36;187;83;Right;Portugal;Manchester United;2023.0;7.92;Attack;10734;96;14;16;0;4.98;82.99;1.11;30;7.52;0.26;0.17;0.64;0.67;0.37;0.06;1.2;1.49;1.31;1.01;1.84;0.19;0.63;0.04;119.1;37486611.92;8;19982892;408251703;1;https://cdn.sofifa.net/players/020/801/22_120.png;https://cdn.sofifa.net/teams/11/60.png;https://cdn.sofifa.net/flags/gb-eng.png;https://cdn.sofifa.net/teams/1354/60.png;https://cdn.sofifa.net/flags/pt.png;ST, LW;91;91;270000.0
8;8246;Philipp Pentke;36;191;84;Right;Germany;TSG Hoffenheim;2022.0;5.77;Goalkeeper;810;0;0;1;0;0;77.58;0.54;0;6.96;0;0;0;1.01;0;0;0.13;0;0.13;0;0.1;0;5.44;0;9;321313.8165;1;4289;0;0;https://cdn.sofifa.net/players/156/437/22_120.png;https://cdn.sofifa.net/teams/10029/60.png;https://cdn.sofifa.net/flags/de.png;0;https://cdn.sofifa.net/flags/de.png;GK;73;73;13000.0
9;9335;Rui Fonte;31;181;73;Right;Portugal;Estoril Praia;2022.0;6.43;Attack;1898;8;2;2;0;0.9;77.56;1.16;0;6.46;0.3;0.16;0.6;0.59;0.32;0.05;0.3;0.22;1.04;0.68;0.91;0.04;0.34;0.08;21.1;1606569.082;43;39985;50776;0;https://cdn.sofifa.net/players/183/518/22_120.png;https://cdn.sofifa.net/teams/10020/60.png;https://cdn.sofifa.net/flags/pt.png;0;https://cdn.sofifa.net/flags/pt.png;ST;70;70;5000.0
10;12282;Daley Blind;31;180;72;Left;Netherlands;Ajax;2023.0;7.47;Defender;8822;3;5;11;1;0.71;85.67;1.53;2;7.05;1.4;1.23;0.67;1.4;0.74;0.32;0.77;0.93;0.5;0.56;0.73;0.43;5.28;0.07;98;14459121.74;16;382906;2294773;1;https://cdn.sofifa.net/players/190/815/22_120.png;https://cdn.sofifa.net/teams/245/60.png;https://cdn.sofifa.net/flags/nl.png;https://cdn.sofifa.net/teams/105035/60.png;https://cdn.sofifa.net/flags/nl.png;CB, CDM, LB;82;82;23000.0
11;12359;Niki Maenpaa;36;190;86;Right;Finland;Venezia FC;2023.0;5.3;Goalkeeper;793;0;0;1;0;0;63.96;0.42;0;6.29;0;0;0.12;0.74;0;0;0;0;0;0;0.11;0;4.36;0;8.8;214209.211;5;43646;5572;0;https://cdn.sofifa.net/players/135/587/22_120.png;https://cdn.sofifa.net/teams/205/60.png;https://cdn.sofifa.net/flags/it.png;0;https://cdn.sofifa.net/flags/fi.png;GK;67;67;3000.0
12;12563;Goran Pandev;37;184;75;Left;North Macedonia;Genoa;2022.0;6.4;Attack;4622;19;6;12;1;0.87;74.8;0.51;3;6.43;0.3;0.06;0.46;0.11;0.38;0.02;0.61;0.69;1.55;1.21;1.97;0.05;0.55;0.03;51.4;535523.0275;0;1000176;100356;1;https://cdn.sofifa.net/players/137/506/22_120.png;https://cdn.sofifa.net/teams/110556/60.png;https://cdn.sofifa.net/flags/it.png;0;https://cdn.sofifa.net/flags/mk.png;ST, RW;74;74;13000.0
13;13572;Ben Foster;38;193;90;Left;England;Watford;2022.0;6.48;Goalkeeper;6930;0;1;1;0;0;49.74;0.26;2;6.55;0;0;0.05;0.64;0.07;0;0.02;0.07;0.07;0;0;0;7.87;0;77;321313.8165;0;1027173;361402;0;https://cdn.sofifa.net/players/163/155/22_120.png;https://cdn.sofifa.net/teams/1795/60.png;https://cdn.sofifa.net/flags/gb-eng.png;0;https://cdn.sofifa.net/flags/gb-eng.png;GK;78;78;27000.0
14;14086;Ashley Young;35;175;65;Both;England;Aston Villa;2022.0;6.91;Defender;5402;6;12;13;0;0.55;80.98;0.48;1;6.65;0.71;0.61;0.76;1.12;0.5;0.12;1.06;0.54;1;0.21;0.68;0.72;1.04;0.02;60;1071046.055;3;870694;2447118;1;https://cdn.sofifa.net/players/152/908/22_120.png;https://cdn.sofifa.net/teams/2/60.png;https://cdn.sofifa.net/flags/gb-eng.png;0;https://cdn.sofifa.net/flags/gb-eng.png;LWB, LB;78;78;42000.0
15;14221;Aaron Lennon;34;165;63;Right;England;Burnley;2022.0;6.43;Attack;4226;2;5;8;1;0.31;77;0.07;0;6.41;1.04;0.44;0.78;0.28;0.81;0.13;0.74;0.77;0.71;0.63;1;0.41;0.31;0;46.9;1071046.055;0;407438;38260;0;https://cdn.sofifa.net/players/152/747/22_120.png;https://cdn.sofifa.net/teams/1796/60.png;https://cdn.sofifa.net/flags/gb-eng.png;0;https://cdn.sofifa.net/flags/gb-eng.png;RM, LM;73;73;28000.0
16;15452;Raul Albiol;35;190;82;Right;Spain;Villarreal CF;2022.0;7.23;Defender;9832;3;0;24;0;0.28;86.74;1.88;1;6.69;1;0.84;0.62;4.23;0.24;0.6;0.1;0.1;0.57;0.16;0.29;0.03;4.59;0;109.2;2677615.137;0;353425;208597;1;https://cdn.sofifa.net/players/157/481/22_120.png;https://cdn.sofifa.net/teams/483/60.png;https://cdn.sofifa.net/flags/es.png;0;https://cdn.sofifa.net/flags/es.png;CB;82;82;30000.0
17;15956;Jesus Navas;35;172;60;Right;Spain;Sevilla FC;2024.0;7.44;Defender;8823;0;17;12;1;0.36;82.23;0.51;5;6.84;0.71;0.97;0.38;1.39;0.34;0.12;1.68;0.74;0.62;0.37;0.72;1.52;3.4;0.05;98.1;3213138.165;17;226727;379784;1;https://cdn.sofifa.net/players/146/536/22_120.png;https://cdn.sofifa.net/teams/481/60.png;https://cdn.sofifa.net/flags/es.png;0;https://cdn.sofifa.net/flags/es.png;RB, RM;84;84;30000.0
18;16120;Edgar Barreto;36;182;76;Right;Paraguay;N.E.C. Nijmegen;2022.0;5.6;Midfield;1175;1;0;3;0;0.59;81.93;1.2;0;6.72;2.28;1.38;1.24;1.48;1.42;0.46;0.37;0.46;0.82;0.74;1.09;0.09;1.7;0;13;267761.5137;11;1323;0;0;https://cdn.sofifa.net/players/152/922/22_120.png;https://cdn.sofifa.net/teams/1910/60.png;https://cdn.sofifa.net/flags/nl.png;0;https://cdn.sofifa.net/flags/py.png;CM, CB;66;66;3000.0
19;16306;Casemiro;29;185;84;Right;Brazil;Real Madrid CF;2025.0;8.26;Midfield;10005;12;12;38;1;1.31;84.77;2.75;9;7.33;2.69;1.7;1.88;1.57;1.46;0.4;0.65;0.62;1.6;0.69;0.84;0.14;5.24;0.04;111.2;64262763.3;3;467098;13792910;1;https://cdn.sofifa.net/players/200/145/22_120.png;https://cdn.sofifa.net/teams/243/60.png;https://cdn.sofifa.net/flags/es.png;0;https://cdn.sofifa.net/flags/br.png;CDM;89;89;310000.0
20;16911;Kasper Schmeichel;34;189;89;Right;Denmark;Leicester City;2023.0;7.23;Goalkeeper;12167;0;0;5;0;0;70.99;0.24;6;6.6;0;0;0;0.43;0.03;0;0.04;0;0.13;0;0;0;6.63;0;135.1;4284184.22;0;1454418;1004381;1;https://cdn.sofifa.net/players/163/587/22_120.png;https://cdn.sofifa.net/teams/95/60.png;https://cdn.sofifa.net/flags/gb-eng.png;https://cdn.sofifa.net/teams/1331/60.png;https://cdn.sofifa.net/flags/dk.png;GK;85;85;115000.0
21;16922;Kevin Prince Boateng;34;185;86;Right;Ghana;Hertha BSC;2022.0;7.05;Midfield;1585;4;1;8;0;1.42;80.83;1.16;1;6.49;0.45;0.33;1.16;0.57;0.5;0.09;0.63;0.53;1.4;0.54;1.46;0.06;0.78;0.06;17.6;1820778.293;9;504756;3071262;1;https://cdn.sofifa.net/players/173/909/22_120.png;https://cdn.sofifa.net/teams/166/60.png;https://cdn.sofifa.net/flags/de.png;0;https://cdn.sofifa.net/flags/gh.png;CAM, CM, CF;78;78;46000.0
22;17259;Manuel Neuer;35;193;93;Right;Germany;FC Bayern München;2023.0;7.35;Goalkeeper;11250;0;1;3;0;0;85.97;0.16;1;6.72;0.04;0.04;0;0.51;0.05;0;0.02;0.01;0.08;0;0.04;0;6.06;0;125;14994644.77;8;957046;11536882;1;https://cdn.sofifa.net/players/167/495/22_120.png;https://cdn.sofifa.net/teams/21/60.png;https://cdn.sofifa.net/flags/de.png;https://cdn.sofifa.net/teams/1337/60.png;https://cdn.sofifa.net/flags/de.png;GK;90;90;86000.0
23;17965;Hugo Lloris;34;188;82;Left;France;Tottenham Hotspur;2022.0;7.41;Goalkeeper;9698;0;0;2;0;0;71.05;0.27;3;6.76;0.03;0;0.01;0.68;0;0;0.02;0;0.06;0;0;0;4.98;0;107.7;7497322.385;2;598589;16800;1;https://cdn.sofifa.net/players/167/948/22_120.png;https://cdn.sofifa.net/teams/18/60.png;https://cdn.sofifa.net/flags/gb-eng.png;https://cdn.sofifa.net/teams/1335/60.png;https://cdn.sofifa.net/flags/fr.png;GK;87;87;125000.0
24;18644;Alvaro Negredo;35;186;86;Left;Spain;Cádiz CF;2022.0;7.12;Attack;3563;13;5;5;1;1.36;59.27;3.43;5;6.69;0.22;0.1;0.56;0.58;0.16;0.14;0.56;0.72;0.95;0.56;1.65;0;0.64;0.06;39.6;1285255.266;2;162251;473561;1;https://cdn.sofifa.net/players/146/439/22_120.png;https://cdn.sofifa.net/teams/1968/60.png;https://cdn.sofifa.net/flags/es.png;0;https://cdn.sofifa.net/flags/es.png;ST;78;78;27000.0
25;18909;Jimmy Briand;35;181;84;Right;France;FC Girondins de Bordeaux;2022.0;6.3;Attack;2249;10;4;4;0;1.05;78.46;1.43;1;6.54;0.43;0.21;0.44;0.38;0.29;0.14;0.63;0.16;0.87;0.45;1.65;0.01;0.07;0;25;1071046.055;0;31759;0;0;https://cdn.sofifa.net/players/134/779/22_120.png;https://cdn.sofifa.net/teams/59/60.png;https://cdn.sofifa.net/flags/fr.png;0;https://cdn.sofifa.net/flags/fr.png;ST;72;72;15000.0
26;18922;Karim Benzema;33;185;81;Both;France;Real Madrid CF;2023.0;8.13;Attack;10784;88;30;3;0;3.5;85.55;0.78;30;7.55;0.43;0.21;0.48;0.6;0.29;0.06;1.55;1.13;0.47;1.04;1.64;0.05;1.26;0.11;119.8;26776151.37;12;2854347;45895475;1;https://cdn.sofifa.net/players/165/153/22_120.png;https://cdn.sofifa.net/teams/243/60.png;https://cdn.sofifa.net/flags/es.png;https://cdn.sofifa.net/teams/1335/60.png;https://cdn.sofifa.net/flags/fr.png;CF, ST;89;89;350000.0
27;18934;Thomas Mangani;34;183;79;Left;France;Angers SCO;2022.0;6.58;Midfield;6343;11;7;7;0;0.85;82.9;0.93;2;6.78;1.64;1.01;0.76;0.98;1.56;0.23;1.38;0.3;0.68;0.61;0.76;0.97;3.79;0.04;70.4;856836.844;0;6676;0;0;https://cdn.sofifa.net/players/178/160/22_120.png;https://cdn.sofifa.net/teams/1530/60.png;https://cdn.sofifa.net/flags/fr.png;0;https://cdn.sofifa.net/flags/fr.png;CM, CDM;74;74;21000.0
28;18944;Gerard Pique;34;194;85;Right;Spain;FC Barcelona;2024.0;7.44;Defender;7676;5;0;30;2;0.5;91.96;3.32;3;6.91;0.85;1.26;0.91;3.6;0.25;0.57;0.12;0.12;0.47;0.2;0.32;0;4.15;0;85.3;5355230.275;33;1886309;19664032;1;https://cdn.sofifa.net/players/152/729/22_120.png;https://cdn.sofifa.net/teams/241/60.png;https://cdn.sofifa.net/flags/es.png;0;https://cdn.sofifa.net/flags/es.png;CB;84;84;175000.0
29;19409;Willem Janssen;34;186;75;Right;Netherlands;FC Utrecht;2022.0;6.18;Defender;4926;4;0;15;0;0.63;86.56;2.46;1;6.76;1.12;1.63;0.9;3.16;0.3;0.73;0.27;0.15;0.39;0.05;0.2;0;4;0.03;54.7;321313.8165;0;420;8458;0;https://cdn.sofifa.net/players/158/800/22_120.png;https://cdn.sofifa.net/teams/1903/60.png;https://cdn.sofifa.net/flags/nl.png;0;https://cdn.sofifa.net/flags/nl.png;CB;73;73;13000.0
30;20463;Corentin Jean;25;170;70;Right;France;Racing Club de Lens;2023.0;6.62;Attack;796;1;1;5;0;0.75;78.99;0.2;1;6.22;0.28;0.1;0.57;0.01;0.2;0;0.24;0.25;0.61;0.48;0.75;0.17;0.17;0;8.8;1606569.082;33;7333;18106;1;https://cdn.sofifa.net/players/211/239/22_120.png;https://cdn.sofifa.net/teams/64/60.png;https://cdn.sofifa.net/flags/fr.png;0;https://cdn.sofifa.net/flags/fr.png;ST, RM;70;72;16000.0
31;20506;Andres Guardado;34;169;67;Left;Mexico;Real Betis Balompié;2022.0;7;Midfield;4843;2;4;17;0;0.53;84.39;0.66;1;6.47;1.09;0.75;1.08;0.87;0.85;0.11;0.57;0.41;0.62;0.46;0.85;0.08;2.9;0;53.8;1606569.082;3;200346;1507594;1;https://cdn.sofifa.net/players/171/897/22_120.png;https://cdn.sofifa.net/teams/449/60.png;https://cdn.sofifa.net/flags/es.png;https://cdn.sofifa.net/teams/1386/60.png;https://cdn.sofifa.net/flags/mx.png;CDM, CM, LM;78;78;24000.0
32;21763;Federico Peluso;37;188;82;Left;Italy;U.S. Sassuolo Calcio;2022.0;5.67;Defender;1721;0;2;6;1;0.26;87.59;1.18;0;6.35;0.72;0.93;0.83;2.05;0.01;0.39;0.18;0.26;0.54;0.21;0.26;0;1.58;0;19.1;428418.422;3;13326;48735;0;https://cdn.sofifa.net/players/178/418/22_120.png;https://cdn.sofifa.net/teams/111974/60.png;https://cdn.sofifa.net/flags/it.png;0;https://cdn.sofifa.net/flags/it.png;CB, LB;70;70;11000.0
33;21872;Gianluca Pegolo;40;183;76;Left;Italy;U.S. Sassuolo Calcio;2022.0;5.49;Goalkeeper;630;0;0;0;0;0;82.57;0;2;7.11;0;0;0;0.71;0;0;0;0;0;0;0;0;3.29;0;7;107104.6055;3;6397;0;0;https://cdn.sofifa.net/players/106/795/22_120.png;https://cdn.sofifa.net/teams/111974/60.png;https://cdn.sofifa.net/flags/it.png;0;https://cdn.sofifa.net/flags/it.png;GK;70;70;7000.0
34;21905;Valon Behrami;36;185;82;Right;Switzerland;Genoa;2022.0;6.04;Midfield;2304;0;0;6;2;0.24;78.47;0.53;0;6.26;1.31;0.37;1.54;0.6;1.04;0.38;0.05;0.21;1.1;0.22;0.49;0.05;0.36;0.01;25.6;428418.422;0;121693;0;0;https://cdn.sofifa.net/players/161/805/22_120.png;https://cdn.sofifa.net/teams/110556/60.png;https://cdn.sofifa.net/flags/it.png;0;https://cdn.sofifa.net/flags/ch.png;CDM, CM;73;73;9000.0
35;21972;Cristian Molinaro;37;182;82;Left;Italy;Venezia FC;2024.0;5.73;Defender;549;0;1;0;0;0;75.9;0.5;0;6.47;1.5;0.8;0.9;2.4;0.3;0.3;0.6;0.6;1;0.4;0.8;0.5;2.3;0;6.1;428418.422;0;24483;0;0;https://cdn.sofifa.net/players/149/064/22_120.png;https://cdn.sofifa.net/teams/205/60.png;https://cdn.sofifa.net/flags/it.png;0;https://cdn.sofifa.net/flags/it.png;LB, LM;69;69;7000.0
36;22068;Franck Ribery;38;170;72;Right;France;US Salernitana 1919;2022.0;7.03;Attack;4727;5;11;10;2;0.8;86.02;0.21;6;6.79;0.84;0.1;1.16;0.05;0.66;0.05;1.45;2.15;2.15;2.73;2.77;0.22;1.6;0.12;52.4;1071046.055;17;923851;6466673;1;https://cdn.sofifa.net/players/156/616/22_120.png;https://cdn.sofifa.net/teams/110373/60.png;https://cdn.sofifa.net/flags/it.png;0;https://cdn.sofifa.net/flags/fr.png;CF, LW;79;79;41000.0
37;22328;Fabio Quagliarella;38;180;79;Right;Italy;U.C. Sampdoria;2022.0;6.91;Attack;5768;27;7;5;0;2.78;69.38;1.05;4;6.68;0.32;0.22;0.72;0.38;0.65;0;0.9;0.46;1.03;0.92;1.81;0.14;0.79;0.04;64.1;1071046.055;6;192110;435654;0;https://cdn.sofifa.net/players/159/261/22_120.png;https://cdn.sofifa.net/teams/1837/60.png;https://cdn.sofifa.net/flags/it.png;0;https://cdn.sofifa.net/flags/it.png;ST;78;78;19000.0
38;22628;Benoit Costil;33;187;82;Right;France;FC Girondins de Bordeaux;2022.0;7.04;Goalkeeper;7830;0;0;2;0;0;66.85;0.22;1;6.53;0;0.03;0;0.7;0.08;0;0;0.08;0.1;0;0;0;8.47;0;87;2356301.321;0;37683;172831;0;https://cdn.sofifa.net/players/158/121/22_120.png;https://cdn.sofifa.net/teams/59/60.png;https://cdn.sofifa.net/flags/fr.png;0;https://cdn.sofifa.net/flags/fr.png;GK;79;79;24000.0
39;23553;Lennart Thy;29;184;78;Right;Germany;Sparta Rotterdam;2022.0;6.36;Attack;6227;23;6;1;0;1.86;66.72;3.21;4;6.81;0.47;0.23;0.35;0.52;0.4;0.03;0.95;0.6;0.94;0.97;2.33;0.12;0.65;0;69.2;749732.2385;0;12670;5472;0;https://cdn.sofifa.net/players/192/561/22_120.png;https://cdn.sofifa.net/teams/100646/60.png;https://cdn.sofifa.net/flags/nl.png;0;https://cdn.sofifa.net/flags/de.png;ST;70;70;7000.0
40;23951;Steve Mandanda;36;185;82;Right;France;Olympique de Marseille;2024.0;6.74;Goalkeeper;6691;0;0;2;0;0;66.34;0.19;1;6.5;0.04;0.07;0;0.48;0;0;0.02;0;0.09;0;0.05;0;4.81;0;74.3;2142092.11;2;186692;634859;1;https://cdn.sofifa.net/players/163/705/22_120.png;https://cdn.sofifa.net/teams/219/60.png;https://cdn.sofifa.net/flags/fr.png;https://cdn.sofifa.net/teams/1335/60.png;https://cdn.sofifa.net/flags/fr.png;GK;81;81;24000.0
41;23960;Jeremy Morel;37;172;71;Left;Madagascar;FC Lorient;2024.0;5.93;Defender;4885;2;0;3;0;0.42;82.74;1.62;0;6.54;0.97;1.21;0.54;2.67;0.58;0.6;0.34;0.35;0.76;0.33;0.23;0.13;2.67;0;54.3;428418.422;16;15386;18172;1;https://cdn.sofifa.net/players/139/860/22_120.png;https://cdn.sofifa.net/teams/217/60.png;https://cdn.sofifa.net/flags/fr.png;0;https://cdn.sofifa.net/flags/mg.png;CB, LB;72;72;9000.0
42;23974;Romain Salin;36;189;76;Left;France;Stade Rennais FC;2022.0;5.82;Goalkeeper;2162;0;0;4;0;0;69.45;0.25;1;6.54;0;0.06;0;0.88;0.1;0;0;0.06;0.14;0;0;0;6.1;0;24;535523.0275;18;10785;12215;1;https://cdn.sofifa.net/players/150/477/22_120.png;https://cdn.sofifa.net/teams/74/60.png;https://cdn.sofifa.net/flags/fr.png;0;https://cdn.sofifa.net/flags/fr.png;GK;73;73;16000.0
43;25118;Jacob Mulenga;37;186;86;Right;Zambia;Go Ahead Eagles;2022.0;5.46;Attack;123;0;0;1;0;0.5;51.4;1.2;0;6.04;0.3;0;0.4;0.3;0.1;0;0;0;0.1;0;0.9;0;0.1;0;1.4;188028.0852;7;9779;0;0;https://cdn.sofifa.net/players/163/990/22_120.png;https://cdn.sofifa.net/teams/100632/60.png;https://cdn.sofifa.net/flags/nl.png;0;https://cdn.sofifa.net/flags/zm.png;ST;64;64;2000.0
44;25488;Antonio Candreva;34;180;70;Right;Italy;U.C. Sampdoria;2024.0;7.13;Midfield;7142;18;24;13;1;1.7;77.58;0.15;6;6.91;0.62;0.57;0.44;0.54;0.89;0.13;1.93;0.61;0.92;0.57;1.33;1.6;3.1;0.06;79.3;2677615.137;2;101417;456403;1;https://cdn.sofifa.net/players/173/221/22_120.png;https://cdn.sofifa.net/teams/1837/60.png;https://cdn.sofifa.net/flags/it.png;0;https://cdn.sofifa.net/flags/it.png;RM, RWB;79;79;25000.0
45;25508;Salvatore Sirigu;34;192;85;Right;Italy;Genoa;2022.0;6.95;Goalkeeper;8596;0;0;4;0;0;67.54;0.17;5;6.58;0;0.04;0;0.45;0;0;0.04;0;0.1;0;0.03;0;7.83;0;95.5;1606569.082;3;252851;16832;1;https://cdn.sofifa.net/players/168/435/22_120.png;https://cdn.sofifa.net/teams/110556/60.png;https://cdn.sofifa.net/flags/it.png;https://cdn.sofifa.net/teams/1343/60.png;https://cdn.sofifa.net/flags/it.png;GK;82;82;20000.0
46;25520;Remko Pasveer;37;188;88;Right;Netherlands;Ajax;2023.0;5.94;Goalkeeper;7650;0;2;0;0;0;68.93;0.1;1;6.75;0.11;0;0;0.35;0.08;0;0.1;0;0.1;0;0.06;0;7.66;0;85;267761.5137;1;85463;0;1;https://cdn.sofifa.net/players/162/328/22_120.png;https://cdn.sofifa.net/teams/245/60.png;https://cdn.sofifa.net/flags/nl.png;0;https://cdn.sofifa.net/flags/nl.png;GK;75;75;8000.0
47;25557;Sergio Ramos;35;184;82;Right;Spain;Paris Saint-Germain;2023.0;7.65;Defender;5917;20;1;14;2;1.26;91.53;2.08;3;7.04;1.15;1.42;1.26;2.51;0.49;0.34;0.15;0.27;0.6;0.08;0.38;0.02;7.04;0;65.9;8568368.44;57;2538878;49542808;1;https://cdn.sofifa.net/players/155/862/22_120.png;https://cdn.sofifa.net/teams/73/60.png;https://cdn.sofifa.net/flags/fr.png;https://cdn.sofifa.net/teams/1362/60.png;https://cdn.sofifa.net/flags/es.png;CB;88;88;115000.0
48;26267;Fernandinho;36;179;67;Right;Brazil;Manchester City;2022.0;7.11;Midfield;5462;1;5;20;2;0.6;88.96;1.78;0;6.79;1.47;0.93;1.13;1.65;0.75;0.33;0.46;0.39;0.6;0.22;0.38;0.02;3.15;0.02;60.7;2142092.11;8;475699;2772939;1;https://cdn.sofifa.net/players/135/507/22_120.png;https://cdn.sofifa.net/teams/10/60.png;https://cdn.sofifa.net/flags/gb-eng.png;0;https://cdn.sofifa.net/flags/br.png;CDM, CB;83;83;100000.0
49;26485;Jerome Boateng;32;190;94;Right;Germany;Olympique Lyonnais;2023.0;7.65;Defender;6768;2;5;21;1;0.23;88.44;1.27;1;6.77;0.99;1.29;0.73;2.39;0.52;0.53;0.25;0.1;0.28;0.02;0.13;0.06;4.97;0.06;75.2;5355230.275;0;800468;7787759;1;https://cdn.sofifa.net/players/183/907/22_120.png;https://cdn.sofifa.net/teams/66/60.png;https://cdn.sofifa.net/flags/fr.png;0;https://cdn.sofifa.net/flags/de.png;CB;83;83;81000.0
50;27178;Ruben Fernandes;35;187;81;Right;Portugal;Gil Vicente FC;2022.0;5.89;Defender;7590;3;1;6;3;0.28;84.9;1.74;1;6.52;0.39;1.15;0.42;3.15;0.25;0.69;0.2;0.07;0.37;0.11;0.17;0.07;3.9;0;84.3;107104.6055;0;3576;0;0;https://cdn.sofifa.net/players/018/115/22_120.png;https://cdn.sofifa.net/teams/1888/60.png;https://cdn.sofifa.net/flags/pt.png;0;https://cdn.sofifa.net/flags/pt.png;CB;69;69;4000.0
51;27389;Kevin Gameiro;34;172;70;Right;France;RC Strasbourg Alsace;2023.0;7;Attack;4489;21;5;0;0;1.06;79.42;0.31;1;6.45;0.45;0.14;0.43;0.06;0.43;0;0.43;0.41;0.4;0.79;1.36;0;0.16;0;49.9;2142092.11;15;143935;504335;1;https://cdn.sofifa.net/players/176/600/22_120.png;https://cdn.sofifa.net/teams/76/60.png;https://cdn.sofifa.net/flags/fr.png;0;https://cdn.sofifa.net/flags/fr.png;ST;77;77;27000.0
52;27486;Kiko Casilla;34;190;86;Right;Spain;Elche CF;2022.0;0;Goalkeeper;4590;0;0;5;0;0;75.93;0.39;1;6.68;0;0.09;0;0.97;0.02;0;0.02;0.07;0.09;0;0.09;0;5.06;0;51;856836.844;3;193934;1817457;1;https://cdn.sofifa.net/players/177/644/22_120.png;https://cdn.sofifa.net/teams/468/60.png;https://cdn.sofifa.net/flags/es.png;0;https://cdn.sofifa.net/flags/es.png;GK;73;73;40000.0
